Member_number,Date,Is_Weekend,itemDescription,Category
3295,2015-07-28,False,sausage,Meat
3276,2015-06-30,False,specialty chocolate,Other
4405,2015-01-06,False,bottled water,Beverages
4266,2015-07-31,False,sausage,Meat
1372,2015-06-25,False,whole milk,Dairy
4820,2015-05-01,False,pastry,Bakery
4702,2015-11-08,True,grapes,Other
3687,2015-07-16,False,citrus fruit,Produce
4115,2015-03-20,False,citrus fruit,Produce
2236,2015-02-03,False,meat,Other
1026,2015-03-15,True,salty snack,Other
2678,2015-03-20,False,finished products,Other
1934,2015-08-04,False,bottled beer,Beverages
3525,2015-02-14,True,citrus fruit,Produce
1354,2015-11-29,True,ice cream,Dairy
2782,2015-04-09,False,tropical fruit,Produce
4456,2015-05-16,True,margarine,Other
4869,2015-04-03,False,soda,Beverages
2454,2015-08-26,False,sausage,Meat
4222,2015-08-20,False,beverages,Other
1358,2015-09-11,False,whipped/sour cream,Dairy
3393,2015-02-15,True,tropical fruit,Produce
1615,2015-12-03,False,herbs,Other
4734,2015-07-12,True,whole milk,Dairy
4946,2015-11-04,False,yogurt,Dairy
2419,2015-08-22,True,hamburger meat,Other
4989,2015-06-03,False,pip fruit,Produce
2961,2015-05-27,False,frozen potato products,Other
2707,2015-03-07,True,whole milk,Dairy
2010,2015-11-06,False,whole milk,Dairy
1502,2015-04-16,False,sausage,Meat
2600,2015-04-29,False,female sanitary products,Other
3603,2015-01-30,False,beef,Meat
4352,2015-04-14,False,sausage,Meat
1477,2015-05-16,True,sausage,Meat
4938,2015-11-24,False,tropical fruit,Produce
2745,2015-01-27,False,frankfurter,Other
2738,2015-11-09,False,beef,Meat
4170,2015-01-19,False,curd,Other
3776,2015-05-17,True,bottled water,Beverages
1062,2015-09-18,False,yogurt,Dairy
1546,2015-01-03,True,root vegetables,Produce
2020,2015-11-19,False,sliced cheese,Dairy
2366,2015-01-18,True,pip fruit,Produce
1107,2015-01-03,True,chicken,Meat
1407,2015-07-29,False,ham,Other
3718,2015-02-26,False,specialty chocolate,Other
4808,2015-07-26,True,fish,Other
2940,2015-05-21,False,detergent,Other
3048,2015-12-10,False,rolls/buns,Bakery
3165,2015-06-15,False,sausage,Meat
4306,2015-12-28,False,coffee,Other
4302,2015-11-05,False,frankfurter,Other
4516,2015-03-29,True,sausage,Meat
3582,2015-03-31,False,whole milk,Dairy
1534,2015-07-10,False,dessert,Other
1844,2015-07-24,False,pip fruit,Produce
1218,2015-07-05,True,sausage,Meat
4482,2015-11-30,False,whole milk,Dairy
2574,2015-12-11,False,salty snack,Other
2767,2015-01-27,False,sausage,Meat
2794,2015-09-29,False,bottled beer,Beverages
4228,2015-03-26,False,sweet spreads,Other
3062,2015-06-08,False,pip fruit,Produce
2365,2015-06-21,True,pork,Meat
3775,2015-07-07,False,beverages,Other
2232,2015-05-06,False,whole milk,Dairy
4156,2015-08-03,False,tropical fruit,Produce
3643,2015-09-20,True,frankfurter,Other
3470,2015-10-04,True,sweet spreads,Other
2602,2015-12-11,False,soups,Other
4796,2015-06-10,False,soda,Beverages
3289,2015-08-09,True,root vegetables,Produce
4470,2015-03-31,False,whole milk,Dairy
2502,2015-02-07,True,citrus fruit,Produce
2205,2015-03-07,True,whole milk,Dairy
3201,2015-01-21,False,soda,Beverages
2882,2015-06-25,False,sausage,Meat
2757,2015-12-16,False,whipped/sour cream,Dairy
3679,2015-08-30,True,frankfurter,Other
2380,2015-02-12,False,other vegetables,Produce
1825,2015-10-06,False,bottled beer,Beverages
2868,2015-07-18,True,pip fruit,Produce
2709,2015-08-20,False,citrus fruit,Produce
4585,2015-07-16,False,whipped/sour cream,Dairy
2634,2015-04-22,False,whipped/sour cream,Dairy
4832,2015-12-03,False,other vegetables,Produce
2032,2015-07-28,False,tropical fruit,Produce
2210,2015-01-13,False,specialty bar,Other
2346,2015-08-05,False,meat,Other
4315,2015-04-26,True,soda,Beverages
4166,2015-07-26,True,yogurt,Dairy
3907,2015-10-25,True,frankfurter,Other
2706,2015-03-22,True,ham,Other
2855,2015-08-05,False,organic products,Other
2074,2015-04-10,False,canned beer,Beverages
2840,2015-05-27,False,frozen meals,Other
2247,2015-05-31,True,other vegetables,Produce
4063,2015-07-14,False,sausage,Meat
4780,2015-07-03,False,sausage,Meat
1081,2015-03-06,False,frankfurter,Other
4843,2015-03-02,False,male cosmetics,Other
3246,2015-08-27,False,frozen meals,Other
4009,2015-07-14,False,whole milk,Dairy
3697,2015-10-03,True,UHT-milk,Dairy
4579,2015-10-29,False,misc. beverages,Other
3803,2015-10-06,False,fruit/vegetable juice,Produce
4108,2015-07-21,False,root vegetables,Produce
1664,2015-04-01,False,frankfurter,Other
4179,2015-03-06,False,grapes,Other
4172,2015-02-18,False,grapes,Other
2851,2015-02-17,False,bottled beer,Beverages
3385,2015-06-22,False,rolls/buns,Bakery
1303,2015-09-08,False,rolls/buns,Bakery
4487,2015-01-22,False,curd,Other
2392,2015-03-23,False,sausage,Meat
4218,2015-10-03,True,frankfurter,Other
2891,2015-07-02,False,liver loaf,Other
4474,2015-12-10,False,canned beer,Beverages
4437,2015-07-28,False,soft cheese,Dairy
2648,2015-11-08,True,pork,Meat
1081,2015-05-03,True,tropical fruit,Produce
3071,2015-01-21,False,pip fruit,Produce
3409,2015-05-20,False,citrus fruit,Produce
2768,2015-01-01,False,meat,Other
3424,2015-08-16,True,shopping bags,Other
4610,2015-04-19,True,hamburger meat,Other
3090,2015-11-04,False,root vegetables,Produce
4585,2015-05-01,False,beef,Meat
4388,2015-03-20,False,canned beer,Beverages
3751,2015-01-01,False,whipped/sour cream,Dairy
2650,2015-05-11,False,tropical fruit,Produce
2448,2015-06-08,False,tropical fruit,Produce
2652,2015-12-26,True,pastry,Bakery
1385,2015-11-19,False,turkey,Other
2960,2015-08-31,False,tropical fruit,Produce
2736,2015-03-02,False,sugar,Other
1768,2015-04-21,False,finished products,Other
2002,2015-10-20,False,meat,Other
3046,2015-11-18,False,hamburger meat,Other
1708,2015-09-18,False,whole milk,Dairy
1952,2015-11-23,False,pork,Meat
3497,2015-09-08,False,UHT-milk,Dairy
1479,2015-05-14,False,other vegetables,Produce
1237,2015-04-09,False,whole milk,Dairy
4353,2015-08-24,False,chicken,Meat
3528,2015-08-18,False,whole milk,Dairy
2092,2015-09-04,False,pip fruit,Produce
2514,2015-11-02,False,rolls/buns,Bakery
4790,2015-05-16,True,root vegetables,Produce
1948,2015-08-25,False,frankfurter,Other
3581,2015-01-16,False,whole milk,Dairy
4778,2015-03-26,False,frankfurter,Other
2601,2015-03-26,False,root vegetables,Produce
4678,2015-03-31,False,pip fruit,Produce
2957,2015-09-19,True,UHT-milk,Dairy
4585,2015-09-28,False,pork,Meat
3637,2015-07-10,False,citrus fruit,Produce
1353,2015-02-09,False,beef,Meat
3257,2015-02-13,False,whole milk,Dairy
2524,2015-09-10,False,beef,Meat
2035,2015-12-23,False,sausage,Meat
3658,2015-09-26,True,bottled beer,Beverages
1901,2015-11-29,True,rolls/buns,Bakery
3247,2015-01-13,False,root vegetables,Produce
1305,2015-05-24,True,tropical fruit,Produce
1011,2015-12-09,False,frankfurter,Other
2234,2015-07-29,False,sausage,Meat
3744,2015-12-08,False,tropical fruit,Produce
2903,2015-08-08,True,frankfurter,Other
3036,2015-07-12,True,sausage,Meat
2465,2015-12-27,True,tropical fruit,Produce
1233,2015-03-20,False,whipped/sour cream,Dairy
1366,2015-05-29,False,beef,Meat
3741,2015-08-06,False,ham,Other
2230,2015-05-28,False,tropical fruit,Produce
1206,2015-05-15,False,sausage,Meat
3690,2015-04-24,False,frankfurter,Other
3620,2015-06-18,False,sausage,Meat
3543,2015-10-11,True,beef,Meat
2792,2015-07-29,False,frankfurter,Other
1929,2015-07-10,False,bottled water,Beverages
2433,2015-08-23,True,beverages,Other
4941,2015-01-15,False,canned beer,Beverages
3547,2015-10-07,False,pastry,Bakery
1290,2015-04-24,False,frankfurter,Other
4207,2015-08-28,False,other vegetables,Produce
2107,2015-03-01,True,frankfurter,Other
3050,2015-03-11,False,pork,Meat
3814,2015-07-21,False,canned beer,Beverages
4875,2015-09-13,True,grapes,Other
3691,2015-08-08,True,bottled water,Beverages
2433,2015-03-14,True,beef,Meat
4757,2015-01-09,False,herbs,Other
1407,2015-04-29,False,frankfurter,Other
4718,2015-06-12,False,sausage,Meat
1240,2015-04-14,False,sausage,Meat
1792,2015-08-15,True,newspapers,Other
4486,2015-11-09,False,ham,Other
1757,2015-06-15,False,finished products,Other
2186,2015-07-01,False,citrus fruit,Produce
3752,2015-04-15,False,berries,Other
3051,2015-11-29,True,other vegetables,Produce
3688,2015-10-23,False,soda,Beverages
2142,2015-06-25,False,liver loaf,Other
4939,2015-06-29,False,soda,Beverages
1595,2015-10-05,False,hamburger meat,Other
2086,2015-03-09,False,chicken,Meat
4251,2015-10-03,True,tropical fruit,Produce
2689,2015-04-30,False,nuts/prunes,Other
2560,2015-11-26,False,pork,Meat
2393,2015-04-17,False,grapes,Other
1669,2015-08-19,False,sausage,Meat
1213,2015-03-03,False,beef,Meat
4598,2015-11-18,False,whole milk,Dairy
1404,2015-05-03,True,oil,Other
1758,2015-02-26,False,other vegetables,Produce
1265,2015-03-07,True,pip fruit,Produce
1006,2015-06-14,True,frankfurter,Other
4457,2015-09-03,False,rolls/buns,Bakery
2532,2015-07-06,False,hamburger meat,Other
2811,2015-02-23,False,chicken,Meat
4004,2015-05-10,True,sausage,Meat
1737,2015-05-09,True,hamburger meat,Other
3266,2015-10-25,True,sausage,Meat
4981,2015-01-10,True,margarine,Other
1934,2015-08-06,False,grapes,Other
2512,2015-01-19,False,canned beer,Beverages
3400,2015-03-04,False,bottled beer,Beverages
4301,2015-05-01,False,hamburger meat,Other
2997,2015-12-30,False,shopping bags,Other
1098,2015-08-05,False,citrus fruit,Produce
2208,2015-07-30,False,root vegetables,Produce
3672,2015-05-28,False,berries,Other
3651,2015-01-24,True,whole milk,Dairy
2986,2015-01-11,True,other vegetables,Produce
4433,2015-05-25,False,cream cheese ,Dairy
3822,2015-05-27,False,citrus fruit,Produce
4588,2015-04-30,False,tropical fruit,Produce
2622,2015-07-17,False,other vegetables,Produce
2117,2015-05-02,True,brown bread,Bakery
1780,2015-07-12,True,specialty bar,Other
3819,2015-04-12,True,processed cheese,Dairy
1884,2015-12-11,False,chicken,Meat
2595,2015-01-23,False,sausage,Meat
3228,2015-01-26,False,chicken,Meat
2251,2015-06-23,False,cream cheese ,Dairy
2368,2015-11-11,False,other vegetables,Produce
2573,2015-01-03,True,pastry,Bakery
4384,2015-05-25,False,citrus fruit,Produce
1998,2015-05-18,False,whole milk,Dairy
4583,2015-02-23,False,curd,Other
2043,2015-04-21,False,other vegetables,Produce
2201,2015-05-22,False,sausage,Meat
3522,2015-09-23,False,beef,Meat
3922,2015-08-28,False,yogurt,Dairy
2636,2015-09-11,False,finished products,Other
1092,2015-07-27,False,grapes,Other
2711,2015-09-13,True,frozen vegetables,Produce
3899,2015-04-22,False,sausage,Meat
4372,2015-07-30,False,pork,Meat
4576,2015-08-05,False,UHT-milk,Dairy
4953,2015-10-10,True,mayonnaise,Other
4692,2015-10-27,False,tropical fruit,Produce
1170,2015-11-12,False,turkey,Other
2625,2015-04-08,False,sausage,Meat
2394,2015-08-30,True,rolls/buns,Bakery
4277,2015-02-18,False,soda,Beverages
3170,2015-01-17,True,roll products ,Bakery
2229,2015-10-25,True,soda,Beverages
2944,2015-02-01,True,sausage,Meat
2582,2015-03-06,False,other vegetables,Produce
1373,2015-05-10,True,sausage,Meat
1366,2015-10-25,True,other vegetables,Produce
3469,2015-05-10,True,yogurt,Dairy
4012,2015-05-16,True,meat,Other
2031,2015-02-26,False,frankfurter,Other
2459,2015-09-16,False,other vegetables,Produce
4377,2015-02-23,False,berries,Other
1534,2015-08-13,False,rolls/buns,Bakery
2051,2015-07-23,False,beverages,Other
3430,2015-01-26,False,flour,Other
1567,2015-03-13,False,frankfurter,Other
2972,2015-05-21,False,UHT-milk,Dairy
1287,2015-08-28,False,citrus fruit,Produce
4776,2015-08-08,True,other vegetables,Produce
2271,2015-08-04,False,whole milk,Dairy
4657,2015-08-15,True,bottled beer,Beverages
2344,2015-04-14,False,onions,Produce
1482,2015-07-06,False,whole milk,Dairy
1278,2015-12-09,False,cookware,Other
4831,2015-11-13,False,beef,Meat
1819,2015-11-11,False,chicken,Meat
4468,2015-03-24,False,baking powder,Other
4760,2015-04-02,False,rolls/buns,Bakery
2310,2015-03-24,False,long life bakery product,Other
3924,2015-02-07,True,cookware,Other
3517,2015-12-11,False,pip fruit,Produce
3164,2015-09-30,False,citrus fruit,Produce
3245,2015-05-17,True,hamburger meat,Other
2629,2015-12-06,True,chicken,Meat
1347,2015-09-15,False,beef,Meat
1216,2015-08-25,False,soda,Beverages
4636,2015-04-10,False,ham,Other
1197,2015-11-22,True,citrus fruit,Produce
1100,2015-03-12,False,hygiene articles,Other
2054,2015-12-15,False,citrus fruit,Produce
3761,2015-09-26,True,bottled beer,Beverages
4947,2015-09-14,False,photo/film,Other
1032,2015-06-15,False,soda,Beverages
3353,2015-08-14,False,sausage,Meat
4466,2015-08-20,False,whole milk,Dairy
2081,2015-01-22,False,citrus fruit,Produce
2162,2015-06-19,False,cat food,Other
3719,2015-12-17,False,rolls/buns,Bakery
3153,2015-04-28,False,cake bar,Other
4462,2015-04-02,False,yogurt,Dairy
3971,2015-06-17,False,sausage,Meat
1611,2015-02-26,False,frozen meals,Other
1225,2015-02-26,False,whole milk,Dairy
1554,2015-05-21,False,sausage,Meat
4624,2015-11-27,False,pork,Meat
3337,2015-06-10,False,root vegetables,Produce
2265,2015-09-25,False,waffles,Other
4999,2015-01-24,True,berries,Other
4102,2015-11-03,False,hamburger meat,Other
3853,2015-07-04,True,waffles,Other
2265,2015-06-13,True,chicken,Meat
2452,2015-08-11,False,chicken,Meat
2829,2015-12-19,True,frankfurter,Other
3926,2015-08-20,False,cooking chocolate,Other
3960,2015-10-21,False,pork,Meat
3980,2015-09-16,False,root vegetables,Produce
1116,2015-01-29,False,cream cheese ,Dairy
2663,2015-10-21,False,chocolate,Other
2164,2015-11-24,False,brown bread,Bakery
3950,2015-05-12,False,chicken,Meat
1252,2015-04-13,False,turkey,Other
4804,2015-12-27,True,other vegetables,Produce
4041,2015-09-07,False,grapes,Other
1894,2015-08-04,False,frozen potato products,Other
4977,2015-08-20,False,dog food,Other
2171,2015-09-03,False,hamburger meat,Other
3417,2015-12-15,False,tropical fruit,Produce
1175,2015-06-10,False,citrus fruit,Produce
4662,2015-06-27,True,pip fruit,Produce
2869,2015-12-10,False,tropical fruit,Produce
4053,2015-03-22,True,frankfurter,Other
4574,2015-11-30,False,sausage,Meat
1110,2015-11-15,True,baking powder,Other
4700,2015-03-04,False,bottled water,Beverages
2565,2015-04-29,False,root vegetables,Produce
2468,2015-03-13,False,bottled beer,Beverages
4836,2015-11-13,False,zwieback,Other
1333,2015-04-03,False,sausage,Meat
4039,2015-12-27,True,condensed milk,Dairy
2077,2015-05-15,False,citrus fruit,Produce
3519,2015-12-13,True,other vegetables,Produce
2989,2015-01-30,False,pet care,Other
3737,2015-05-05,False,yogurt,Dairy
3558,2015-09-19,True,pip fruit,Produce
3036,2015-07-13,False,whole milk,Dairy
3180,2015-07-03,False,other vegetables,Produce
2978,2015-05-09,True,meat,Other
3985,2015-10-23,False,whole milk,Dairy
4903,2015-12-08,False,rolls/buns,Bakery
2835,2015-10-09,False,ham,Other
3783,2015-06-22,False,honey,Other
1486,2015-12-14,False,chicken,Meat
4589,2015-10-08,False,white wine,Beverages
1132,2015-02-19,False,semi-finished bread,Bakery
4827,2015-11-27,False,frankfurter,Other
3361,2015-06-28,True,other vegetables,Produce
4681,2015-09-11,False,whole milk,Dairy
4197,2015-10-26,False,sausage,Meat
3701,2015-01-22,False,tropical fruit,Produce
4195,2015-10-01,False,other vegetables,Produce
3429,2015-04-01,False,soda,Beverages
2430,2015-01-20,False,specialty bar,Other
4330,2015-04-08,False,pork,Meat
1783,2015-03-18,False,butter,Other
4025,2015-11-04,False,yogurt,Dairy
3399,2015-07-19,True,tropical fruit,Produce
4766,2015-01-03,True,bottled beer,Beverages
3562,2015-08-13,False,sausage,Meat
2447,2015-01-21,False,grapes,Other
1396,2015-07-22,False,pork,Meat
4633,2015-04-26,True,citrus fruit,Produce
4695,2015-01-05,False,yogurt,Dairy
1706,2015-08-14,False,brandy,Other
3872,2015-11-23,False,turkey,Other
1444,2015-10-14,False,whole milk,Dairy
4753,2015-11-08,True,finished products,Other
4580,2015-11-29,True,onions,Produce
2516,2015-04-03,False,yogurt,Dairy
2415,2015-08-08,True,curd,Other
3925,2015-03-25,False,beef,Meat
4996,2015-11-24,False,misc. beverages,Other
3509,2015-04-11,True,citrus fruit,Produce
2252,2015-10-08,False,chicken,Meat
1634,2015-02-09,False,other vegetables,Produce
4112,2015-04-27,False,ice cream,Dairy
4042,2015-08-08,True,sausage,Meat
4473,2015-06-26,False,tropical fruit,Produce
3878,2015-04-30,False,pip fruit,Produce
2266,2015-09-30,False,grapes,Other
3304,2015-11-30,False,berries,Other
3757,2015-02-04,False,bottled water,Beverages
3440,2015-12-21,False,pork,Meat
4328,2015-02-04,False,pork,Meat
3737,2015-12-06,True,sausage,Meat
3948,2015-06-15,False,rolls/buns,Bakery
3682,2015-03-05,False,whole milk,Dairy
2827,2015-10-31,True,beef,Meat
2650,2015-10-05,False,beef,Meat
1360,2015-12-16,False,ham,Other
3679,2015-12-23,False,other vegetables,Produce
4137,2015-03-07,True,hamburger meat,Other
4235,2015-12-19,True,berries,Other
3193,2015-01-31,True,sausage,Meat
1332,2015-12-02,False,citrus fruit,Produce
4821,2015-11-28,True,whole milk,Dairy
1837,2015-07-09,False,citrus fruit,Produce
3665,2015-09-23,False,bottled water,Beverages
2659,2015-05-08,False,sausage,Meat
1322,2015-01-09,False,meat,Other
2933,2015-04-06,False,pip fruit,Produce
4178,2015-06-03,False,berries,Other
1052,2015-10-27,False,other vegetables,Produce
1329,2015-02-02,False,sausage,Meat
3128,2015-06-13,True,meat,Other
1175,2015-06-30,False,yogurt,Dairy
2093,2015-06-12,False,whole milk,Dairy
4284,2015-10-14,False,sausage,Meat
4449,2015-03-30,False,frankfurter,Other
1962,2015-04-05,True,sausage,Meat
2250,2015-10-04,True,citrus fruit,Produce
1743,2015-11-13,False,frozen meals,Other
1583,2015-07-28,False,sausage,Meat
4295,2015-10-26,False,whole milk,Dairy
1183,2015-06-29,False,ham,Other
2729,2015-03-21,True,cling film/bags,Other
4035,2015-08-03,False,chicken,Meat
1608,2015-08-06,False,red/blush wine,Beverages
1793,2015-07-03,False,chicken,Meat
2210,2015-07-09,False,hamburger meat,Other
1885,2015-07-03,False,bottled water,Beverages
1078,2015-10-28,False,curd,Other
1016,2015-09-30,False,frankfurter,Other
3077,2015-05-29,False,turkey,Other
3551,2015-05-01,False,tropical fruit,Produce
1158,2015-10-17,True,other vegetables,Produce
2443,2015-06-20,True,pip fruit,Produce
1395,2015-01-15,False,meat,Other
2454,2015-11-10,False,sausage,Meat
3472,2015-04-30,False,mayonnaise,Other
3547,2015-11-28,True,soda,Beverages
1038,2015-02-21,True,pork,Meat
3915,2015-09-11,False,rolls/buns,Bakery
2719,2015-04-19,True,soda,Beverages
2234,2015-12-23,False,whole milk,Dairy
1565,2015-12-14,False,berries,Other
1328,2015-03-24,False,ham,Other
3398,2015-01-18,True,rolls/buns,Bakery
3687,2015-02-12,False,rolls/buns,Bakery
2448,2015-06-08,False,onions,Produce
2652,2015-12-26,True,whole milk,Dairy
1385,2015-11-19,False,yogurt,Dairy
2960,2015-08-31,False,rolls/buns,Bakery
1768,2015-04-21,False,rolls/buns,Bakery
2002,2015-10-20,False,rolls/buns,Bakery
3046,2015-11-18,False,pip fruit,Produce
2284,2015-03-18,False,frankfurter,Other
1708,2015-09-18,False,turkey,Other
1952,2015-11-23,False,onions,Produce
3497,2015-09-08,False,beef,Meat
1479,2015-05-14,False,sausage,Meat
1237,2015-04-09,False,other vegetables,Produce
3528,2015-08-18,False,sausage,Meat
2092,2015-09-04,False,tropical fruit,Produce
2514,2015-11-02,False,tropical fruit,Produce
4790,2015-05-16,True,pip fruit,Produce
1948,2015-08-25,False,yogurt,Dairy
3581,2015-01-16,False,tropical fruit,Produce
2601,2015-03-26,False,rolls/buns,Bakery
4678,2015-03-31,False,condensed milk,Dairy
3642,2015-02-24,False,domestic eggs,Other
2957,2015-09-19,True,candles,Other
